ID,createdBy,createdAt,modifiedBy,modifiedAt,noteId,partner_ID,currency_code,grossAmount,netAmount,taxAmount,lifecycleStatus,approvalStatus,confirmStatus,orderingStatus,invoicingStatus
02BD2137-0890-1EEA-A6C2-BB55C1D727FB,joanne.rush@itelo.info,2020-08-07,megan.wang@itelo.info,2020-08-07,,02BD2137-0890-1EEA-A6C2-BB55C1A107FB,EUR,12623.52,10608,2015.52,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D747FB,john.smith@itelo.info,2020-08-08,rudolf.platte@itelo.info,2020-08-08,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,9517.53,7997.91,1519.62,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D767FB,sally.spring@itelo.info,2020-08-09,fisher.richard@itelo.info,2020-08-09,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,744.71,625.8,118.91,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D787FB,anna.lerch@itelo.info,2020-08-10,frank.brown@itelo.info,2020-08-10,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,957.47,804.6,152.87,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D7A7FB,michael.miller@itelo.info,2020-08-11,sue.bay@itelo.info,2020-08-11,,02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB,EUR,7325.64,6156,1169.64,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D7C7FB,viola.gains@itelo.info,2020-08-12,nora.dwyer@itelo.info,2020-08-12,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,949.62,798,151.62,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D7E7FB,catherine.jones@itelo.info,2020-08-13,john.smith@itelo.info,2020-08-13,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,11689.25,9822.89,1866.36,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D807FB,randy.gordon@itelo.info,2020-08-14,rudolf.platte@itelo.info,2020-08-14,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,11689.24,9822.89,1866.35,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D827FB,karl.kessler@itelo.info,2020-08-15,jonathan.east@itelo.info,2020-08-15,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,7438.62,6250.93,1187.69,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D847FB,catherine.jones@itelo.info,2020-08-16,sue.bay@itelo.info,2020-08-16,,02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB,EUR,8563.24,7196,1367.24,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D867FB,paul.burke@itelo.info,2020-08-17,susan.summer@itelo.info,2020-08-17,,02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB,EUR,1485.12,1248,237.12,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D887FB,susan.summer@itelo.info,2020-08-18,hermann.hecker@itelo.info,2020-08-18,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,2354.54,1978.6,375.94,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D8A7FB,fisher.richard@itelo.info,2020-08-19,john.dash@itelo.info,2020-08-19,,02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB,EUR,1129.31,949,180.31,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D8C7FB,al.wallace@itelo.info,2020-08-20,nora.dwyer@itelo.info,2020-08-20,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,2354.54,1978.6,375.94,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D8E7FB,sue.bay@itelo.info,2020-08-21,nora.dwyer@itelo.info,2020-08-21,,02BD2137-0890-1EEA-A6C2-BB55C1A107FB,EUR,14575.12,12248,2327.12,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D907FB,jonathan.east@itelo.info,2020-08-22,john.dash@itelo.info,2020-08-22,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,2218.14,1863.98,354.16,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D927FB,hermann.hecker@itelo.info,2020-08-23,john.nicols@itelo.info,2020-08-23,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,4044.22,3398.5,645.72,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D947FB,anna.lerch@itelo.info,2020-08-24,al.wallace@itelo.info,2020-08-24,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,4250.63,3571.96,678.67,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D967FB,nora.dwyer@itelo.info,2020-08-25,fisher.richard@itelo.info,2020-08-25,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,960.33,807,153.33,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D987FB,barbara.ingalls@itelo.info,2020-08-26,paul.burke@itelo.info,2020-08-26,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,2432.84,2044.4,388.44,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D9A7FB,michael.miller@itelo.info,2020-08-27,al.wallace@itelo.info,2020-08-27,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,1553.67,1305.6,248.07,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D9C7FB,james.smith@itelo.info,2020-08-28,sue.bay@itelo.info,2020-08-28,,02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB,EUR,15709.19,13201,2508.19,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D9E7FB,john.dash@itelo.info,2020-08-29,clark.kent@itelo.info,2020-08-29,,02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB,EUR,819.91,689,130.91,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DA07FB,smith.Drew@itelo.info,2020-08-30,al.wallace@itelo.info,2020-08-30,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,808.84,679.7,129.14,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DA27FB,hermann.hecker@itelo.info,2020-08-31,maria.hicks@itelo.info,2020-08-31,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,489.09,411,78.09,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DA47FB,james.field@itelo.info,2020-09-01,nora.dwyer@itelo.info,2020-09-01,,02BD2137-0890-1EEA-A6C2-BB55C1A107FB,EUR,15718.71,13209,2509.71,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DA67FB,anna.lerch@itelo.info,2020-09-02,al.wallace@itelo.info,2020-09-02,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,9517.53,7997.91,1519.62,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DA87FB,catherine.jones@itelo.info,2020-09-03,peter.fuchs@itelo.info,2020-09-03,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,744.71,625.8,118.91,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DAA7FB,fisher.richard@itelo.info,2020-09-04,michael.miller@itelo.info,2020-09-04,,02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB,EUR,5030.13,4227,803.13,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DAC7FB,walter.winter@itelo.info,2020-09-05,nora.dwyer@itelo.info,2020-09-05,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,1397.06,1174,223.06,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DAE7FB,maria.hicks@itelo.info,2020-09-06,james.field@itelo.info,2020-09-06,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,885.36,744,141.36,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DB07FB,sally.spring@itelo.info,2020-09-07,catherine.jones@itelo.info,2020-09-07,,02BD2137-0890-1EEA-A6C2-BB55C19BA7FB,EUR,13224.47,11113,2111.47,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DB27FB,randy.gordon@itelo.info,2020-09-08,al.wallace@itelo.info,2020-09-08,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,12493.73,10498.94,1994.79,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DB47FB,viola.gains@itelo.info,2020-09-09,michael.miller@itelo.info,2020-09-09,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,11666.69,9803.94,1862.75,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DB67FB,mary.watson@itelo.info,2020-09-10,anna.lerch@itelo.info,2020-09-10,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,16561.23,13917,2644.23,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DB87FB,walter.winter@itelo.info,2020-09-11,clark.kent@itelo.info,2020-09-11,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,12515.23,10517,1998.23,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DBA7FB,mary.watson@itelo.info,2020-09-12,barbara.ingalls@itelo.info,2020-09-12,,02BD2137-0890-1EEA-A6C2-BB55C19CA7FB,EUR,8368.08,7032,1336.08,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DBC7FB,peter.douglas@itelo.info,2020-09-13,nora.dwyer@itelo.info,2020-09-13,,02BD2137-0890-1EEA-A6C2-BB55C19C07FB,EUR,6146.19,5164.87,981.32,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DBE7FB,peter.fuchs@itelo.info,2020-09-14,clark.kent@itelo.info,2020-09-14,,02BD2137-0890-1EEA-A6C2-BB55C19C27FB,EUR,5720.31,4806.98,913.33,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DC07FB,rudolf.platte@itelo.info,2020-09-15,michael.miller@itelo.info,2020-09-15,,02BD2137-0890-1EEA-A6C2-BB55C19CC7FB,EUR,4444.17,3734.6,709.57,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DC27FB,hermann.hecker@itelo.info,2020-09-16,walter.winter@itelo.info,2020-09-16,,02BD2137-0890-1EEA-A6C2-BB55C19BA7FB,EUR,3453.38,2902,551.38,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DC47FB,john.smith@itelo.info,2020-09-17,fisher.richard@itelo.info,2020-09-17,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,8150.94,6849.53,1301.41,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DC67FB,clark.kent@itelo.info,2020-09-18,frank.brown@itelo.info,2020-09-18,,02BD2137-0890-1EEA-A6C2-BB55C19C27FB,EUR,3040.41,2554.97,485.44,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DC87FB,james.smith@itelo.info,2020-09-19,michael.miller@itelo.info,2020-09-19,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,18986.39,15954.94,3031.45,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DCA7FB,susan.summer@itelo.info,2020-09-20,anna.lerch@itelo.info,2020-09-20,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,23408.49,19671,3737.49,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DCC7FB,james.smith@itelo.info,2020-09-21,joanne.rush@itelo.info,2020-09-21,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,12515.23,10517,1998.23,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DCE7FB,paul.burke@itelo.info,2020-09-22,nora.dwyer@itelo.info,2020-09-22,,02BD2137-0890-1EEA-A6C2-BB55C19CA7FB,EUR,9971.01,8379,1592.01,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DD07FB,anna.lerch@itelo.info,2020-09-23,walter.winter@itelo.info,2020-09-23,,02BD2137-0890-1EEA-A6C2-BB55C19C27FB,EUR,1829.01,1536.98,292.03,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DD27FB,hermann.hecker@itelo.info,2020-09-24,james.smith@itelo.info,2020-09-24,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,5055.11,4247.99,807.12,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DD47FB,sally.spring@itelo.info,2020-09-25,smith.Drew@itelo.info,2020-09-25,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,2510.26,2109.47,400.79,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DD67FB,barbara.ingalls@itelo.info,2020-09-26,fisher.richard@itelo.info,2020-09-26,,02BD2137-0890-1EEA-A6C2-BB55C19CC7FB,EUR,3974.12,3339.6,634.52,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DD87FB,fisher.richard@itelo.info,2020-09-27,randy.gordon@itelo.info,2020-09-27,,02BD2137-0890-1EEA-A6C2-BB55C19BA7FB,EUR,10329.2,8680,1649.2,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DDA7FB,nora.dwyer@itelo.info,2020-09-28,walter.winter@itelo.info,2020-09-28,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,2153.64,1809.78,343.86,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DDC7FB,jonathan.east@itelo.info,2020-09-29,peter.fuchs@itelo.info,2020-09-29,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,14276.43,11997,2279.43,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DDE7FB,mary.watson@itelo.info,2020-09-30,karl.kessler@itelo.info,2020-09-30,,02BD2137-0890-1EEA-A6C2-BB55C19CA7FB,EUR,3592.61,3019,573.61,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DE07FB,viola.gains@itelo.info,2020-10-01,megan.wang@itelo.info,2020-10-01,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,14640.47,12302.92,2337.55,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DE27FB,paul.burke@itelo.info,2020-10-02,al.wallace@itelo.info,2020-10-02,,02BD2137-0890-1EEA-A6C2-BB55C19C07FB,EUR,16748.33,14074.23,2674.1,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DE47FB,sally.spring@itelo.info,2020-10-03,jonathan.east@itelo.info,2020-10-03,,02BD2137-0890-1EEA-A6C2-BB55C19C07FB,EUR,13053.03,10968.94,2084.09,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DE67FB,jonathan.east@itelo.info,2020-10-04,barbara.ingalls@itelo.info,2020-10-04,,02BD2137-0890-1EEA-A6C2-BB55C19C07FB,EUR,8555.55,7189.54,1366.01,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DE87FB,clark.kent@itelo.info,2020-10-05,mary.watson@itelo.info,2020-10-05,,02BD2137-0890-1EEA-A6C2-BB55C19CA7FB,EUR,4977.77,4183,794.77,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DEA7FB,michael.miller@itelo.info,2020-10-06,megan.wang@itelo.info,2020-10-06,,02BD2137-0890-1EEA-A6C2-BB55C19C27FB,EUR,3180.85,2672.98,507.87,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DEC7FB,peter.fuchs@itelo.info,2020-10-07,clark.kent@itelo.info,2020-10-07,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,25366.04,21316,4050.04,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DEE7FB,james.field@itelo.info,2020-10-08,walter.winter@itelo.info,2020-10-08,,02BD2137-0890-1EEA-A6C2-BB55C19C27FB,EUR,3470,2915.97,554.03,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DF07FB,peter.fuchs@itelo.info,2020-10-09,smith.Drew@itelo.info,2020-10-09,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,23589.37,19823,3766.37,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DF27FB,smith.Drew@itelo.info,2020-10-10,barbara.ingalls@itelo.info,2020-10-10,,02BD2137-0890-1EEA-A6C2-BB55C19CC7FB,EUR,4444.17,3734.6,709.57,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DF47FB,sue.bay@itelo.info,2020-10-11,anna.lerch@itelo.info,2020-10-11,,02BD2137-0890-1EEA-A6C2-BB55C19BA7FB,EUR,3453.38,2902,551.38,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DF67FB,peter.douglas@itelo.info,2020-10-12,megan.wang@itelo.info,2020-10-12,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,8150.94,6849.53,1301.41,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DF87FB,al.wallace@itelo.info,2020-10-13,maria.hicks@itelo.info,2020-10-13,,02BD2137-0890-1EEA-A6C2-BB55C19C07FB,EUR,4372.85,3674.67,698.18,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1DFA7FB,clark.kent@itelo.info,2020-10-14,joanne.rush@itelo.info,2020-10-14,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,18986.39,15954.94,3031.45,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DFC7FB,michael.miller@itelo.info,2020-10-15,john.dash@itelo.info,2020-10-15,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,23408.49,19671,3737.49,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1DFE7FB,sally.spring@itelo.info,2020-10-16,rudolf.platte@itelo.info,2020-10-16,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,12515.23,10517,1998.23,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E007FB,clark.kent@itelo.info,2020-10-17,paul.burke@itelo.info,2020-10-17,,02BD2137-0890-1EEA-A6C2-BB55C19CA7FB,EUR,9971.01,8379,1592.01,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E027FB,rudolf.platte@itelo.info,2020-10-18,smith.Drew@itelo.info,2020-10-18,,02BD2137-0890-1EEA-A6C2-BB55C19C27FB,EUR,1829.01,1536.98,292.03,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E047FB,sally.spring@itelo.info,2020-10-19,anna.lerch@itelo.info,2020-10-19,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,3772.29,3169.99,602.3,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E067FB,catherine.jones@itelo.info,2020-10-20,mary.watson@itelo.info,2020-10-20,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,3729.42,3133.97,595.45,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1E087FB,megan.wang@itelo.info,2020-10-21,jonathan.east@itelo.info,2020-10-21,,02BD2137-0890-1EEA-A6C2-BB55C19CC7FB,EUR,4878.64,4099.7,778.94,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E0A7FB,john.dash@itelo.info,2020-10-22,randy.gordon@itelo.info,2020-10-22,,02BD2137-0890-1EEA-A6C2-BB55C19BA7FB,EUR,9222.5,7750,1472.5,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E0C7FB,james.field@itelo.info,2020-10-23,barbara.ingalls@itelo.info,2020-10-23,,02BD2137-0890-1EEA-A6C2-BB55C19BE7FB,EUR,3986.25,3349.79,636.46,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E0E7FB,nora.dwyer@itelo.info,2020-10-24,randy.gordon@itelo.info,2020-10-24,,02BD2137-0890-1EEA-A6C2-BB55C19CA7FB,EUR,3334.38,2802,532.38,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E107FB,fisher.richard@itelo.info,2020-10-25,sally.spring@itelo.info,2020-10-25,,02BD2137-0890-1EEA-A6C2-BB55C19C67FB,EUR,15898.4,13360,2538.4,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E127FB,sally.spring@itelo.info,2020-10-26,anna.lerch@itelo.info,2020-10-26,,02BD2137-0890-1EEA-A6C2-BB55C19C47FB,EUR,14320.39,12033.94,2286.45,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E147FB,barbara.ingalls@itelo.info,2020-10-27,nora.dwyer@itelo.info,2020-10-27,,02BD2137-0890-1EEA-A6C2-BB55C19EE7FB,EUR,19189.94,16126,3063.94,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E167FB,susan.summer@itelo.info,2020-10-28,megan.wang@itelo.info,2020-10-28,,02BD2137-0890-1EEA-A6C2-BB55C19EC7FB,EUR,327367.81,275099,52268.81,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E187FB,smith.Drew@itelo.info,2020-10-29,catherine.jones@itelo.info,2020-10-29,,02BD2137-0890-1EEA-A6C2-BB55C19E67FB,EUR,21399.77,17983,3416.77,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E1A7FB,maria.hicks@itelo.info,2020-10-30,frank.brown@itelo.info,2020-10-30,,02BD2137-0890-1EEA-A6C2-BB55C19EA7FB,EUR,72391.27,60833,11558.27,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1E1C7FB,viola.gains@itelo.info,2020-10-31,anna.lerch@itelo.info,2020-10-31,,02BD2137-0890-1EEA-A6C2-BB55C19EA7FB,EUR,125233.22,105238,19995.22,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E1E7FB,al.wallace@itelo.info,2020-11-01,randy.gordon@itelo.info,2020-11-01,,02BD2137-0890-1EEA-A6C2-BB55C19E47FB,EUR,11030.11,9269,1761.11,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E207FB,viola.gains@itelo.info,2020-11-02,peter.douglas@itelo.info,2020-11-02,,02BD2137-0890-1EEA-A6C2-BB55C19E87FB,EUR,35817.81,30099,5718.81,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E227FB,john.dash@itelo.info,2020-11-03,jonathan.east@itelo.info,2020-11-03,,02BD2137-0890-1EEA-A6C2-BB55C19E07FB,EUR,5488.28,4612,876.28,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E247FB,john.dash@itelo.info,2020-11-04,megan.wang@itelo.info,2020-11-04,,02BD2137-0890-1EEA-A6C2-BB55C19EE7FB,EUR,12195.12,10248,1947.12,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E267FB,john.dash@itelo.info,2020-11-05,susan.summer@itelo.info,2020-11-05,,02BD2137-0890-1EEA-A6C2-BB55C19EE7FB,EUR,3505.74,2946,559.74,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E287FB,fisher.richard@itelo.info,2020-11-06,paul.burke@itelo.info,2020-11-06,,02BD2137-0890-1EEA-A6C2-BB55C19EC7FB,EUR,297553.55,250045,47508.55,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1E2A7FB,john.smith@itelo.info,2020-11-07,michael.miller@itelo.info,2020-11-07,,02BD2137-0890-1EEA-A6C2-BB55C19E07FB,EUR,2898.84,2436,462.84,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E2C7FB,peter.douglas@itelo.info,2020-11-08,paul.burke@itelo.info,2020-11-08,,02BD2137-0890-1EEA-A6C2-BB55C19E67FB,EUR,27716.29,23291,4425.29,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E2E7FB,sally.spring@itelo.info,2020-11-09,susan.summer@itelo.info,2020-11-09,,02BD2137-0890-1EEA-A6C2-BB55C19EA7FB,EUR,143791.27,120833,22958.27,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1E307FB,jonathan.east@itelo.info,2020-11-10,james.field@itelo.info,2020-11-10,,02BD2137-0890-1EEA-A6C2-BB55C19EA7FB,EUR,107524.83,90357,17167.83,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E327FB,john.dash@itelo.info,2020-11-11,frank.brown@itelo.info,2020-11-11,,02BD2137-0890-1EEA-A6C2-BB55C19E47FB,EUR,14147.91,11889,2258.91,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E347FB,john.dash@itelo.info,2020-11-12,franco.fall@itelo.info,2020-11-12,,02BD2137-0890-1EEA-A6C2-BB55C19E07FB,EUR,1652.91,1389,263.91,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E367FB,peter.douglas@itelo.info,2020-11-13,john.dash@itelo.info,2020-11-13,,02BD2137-0890-1EEA-A6C2-BB55C19E67FB,EUR,5911.92,4968,943.92,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E387FB,karl.kessler@itelo.info,2020-11-14,jonathan.east@itelo.info,2020-11-14,,02BD2137-0890-1EEA-A6C2-BB55C19EC7FB,EUR,148792.84,125036,23756.84,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E3A7FB,peter.douglas@itelo.info,2020-11-15,peter.douglas@itelo.info,2020-11-15,,02BD2137-0890-1EEA-A6C2-BB55C19EE7FB,EUR,5283.6,4440,843.6,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E3C7FB,nora.dwyer@itelo.info,2020-11-16,catherine.jones@itelo.info,2020-11-16,,02BD2137-0890-1EEA-A6C2-BB55C19EE7FB,EUR,13964.65,11735,2229.65,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E3E7FB,peter.fuchs@itelo.info,2020-11-17,sally.spring@itelo.info,2020-11-17,,02BD2137-0890-1EEA-A6C2-BB55C19EC7FB,EUR,119010.71,100009,19001.71,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1E407FB,franco.fall@itelo.info,2020-11-18,viola.gains@itelo.info,2020-11-18,,02BD2137-0890-1EEA-A6C2-BB55C19EA7FB,EUR,53974.83,45357,8617.83,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E427FB,hermann.hecker@itelo.info,2020-11-19,viola.gains@itelo.info,2020-11-19,,02BD2137-0890-1EEA-A6C2-BB55C19E47FB,EUR,7676.69,6451,1225.69,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E447FB,clark.kent@itelo.info,2020-11-20,nora.dwyer@itelo.info,2020-11-20,,02BD2137-0890-1EEA-A6C2-BB55C19E67FB,EUR,22006.67,18493,3513.67,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E467FB,susan.summer@itelo.info,2020-11-21,james.field@itelo.info,2020-11-21,,02BD2137-0890-1EEA-A6C2-BB55C19E87FB,EUR,66745.91,56089,10656.91,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1E487FB,mary.watson@itelo.info,2020-11-22,sue.bay@itelo.info,2020-11-22,,02BD2137-0890-1EEA-A6C2-BB55C19E87FB,EUR,66745.91,56089,10656.91,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1E4A7FB,walter.winter@itelo.info,2020-11-23,nora.dwyer@itelo.info,2020-11-23,,02BD2137-0890-1EEA-A6C2-BB55C19E87FB,EUR,42474.67,35693,6781.67,N,I,I,I,I
